StoryID,TokenID,Annotator_Agreement,is_last,word_length,is_capitalized,is_function_word,pos_tag,dep_tag,tag,raw_frequency,language_model_score,sentence_position,num_syllables,syllables_since_last_major_boundary_child,syllables_remaining_till_breath_child,breath_pause_flag_child,cluster_id,tree_depth,tree_width,depth_in_tree,distance_from_root,smallest_constituent_label,smallest_constituent_length,is_constituent_chunk_end,distance_from_phrase_head,forward_position,backward_position,min_span_tree_label_with_next,min_span_tree_length_with_next
G7S2,G7020038,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,0,25,1,0,0,1,1,10,27,10,10,NP,2,0,0,0,1,NP,2
G7S2,G7020039,6,TRUE,5,FALSE,FALSE,NOUN,pobj,NN,2,0,26,2,0,5,1,1,10,27,10,10,NP,2,1,1,1,0,S,27
G7S2,G7020040,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,153,-0.1470716894,1,1,1,6,0,3,11,16,3,3,S,16,1,0,0,15,S,16
G7S2,G7020041,0,FALSE,3,FALSE,TRUE,AUX,ROOT,VBD,130,-0.05806494132,2,1,2,5,0,2,11,16,3,3,VP,14,0,0,0,13,VP,14
G7S2,G7020042,0,FALSE,2,FALSE,TRUE,ADV,advmod,RB,34,-0.004059765022,3,1,3,4,0,3,11,16,4,4,ADJP,13,0,0,0,12,ADJP,13
G7S2,G7020043,5,FALSE,10,FALSE,FALSE,ADJ,acomp,JJ,2,-4.139521599,4,3,6,1,0,1,11,16,4,4,ADJP,13,0,1,1,11,ADJP,13
G7S2,G7020044,1,FALSE,4,FALSE,TRUE,SCONJ,mark,IN,114,-0.4517517984,5,1,0,0,1,2,11,16,5,5,SBAR,11,0,0,0,10,SBAR,11
G7S2,G7020045,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-0.005121445283,6,1,1,6,0,3,11,16,7,7,S,10,1,0,0,9,S,10
G7S2,G7020046,0,FALSE,4,FALSE,FALSE,VERB,ccomp,VBD,2,-1.982251883,7,1,2,5,0,3,11,16,8,8,VP,2,0,0,0,1,VP,2
G7S2,G7020047,6,FALSE,2,FALSE,TRUE,ADP,prt,RP,32,-0.08882220089,8,1,3,4,0,3,11,16,9,9,VP,2,1,1,1,0,VP,9
G7S2,G7020048,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-0.1232720241,9,1,4,3,0,3,11,16,7,7,VP,9,0,2,2,6,VP,9
G7S2,G7020049,0,FALSE,5,FALSE,TRUE,AUX,aux,MD,30,-0.849502027,10,1,5,2,0,3,11,16,8,8,VP,6,0,0,0,5,VP,6
G7S2,G7020050,0,FALSE,3,FALSE,TRUE,PART,neg,RB,63,-0.1514485478,11,1,6,1,0,3,11,16,8,8,VP,6,0,1,1,4,VP,6
G7S2,G7020051,0,FALSE,2,FALSE,TRUE,VERB,conj,VB,18,-0.6387649775,12,1,0,0,1,2,11,16,9,9,VP,4,0,0,0,3,VP,4
G7S2,G7020052,0,FALSE,2,FALSE,TRUE,PART,aux,TO,229,-0.0002659205638,13,1,1,6,0,2,11,16,10,10,PP,2,0,0,0,1,PP,2
G7S2,G7020053,0,FALSE,5,FALSE,FALSE,VERB,xcomp,VB,6,-0.1249990314,14,1,2,5,0,1,11,16,11,11,PP,2,1,1,1,0,VP,4
G7S2,G7020054,6,TRUE,5,FALSE,TRUE,ADV,advmod,RB,6,-17.89021111,15,2,0,3,1,0,11,16,10,10,VP,4,1,3,3,0,S,16
G7S2,G7020055,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,153,-0.1851617992,1,1,1,6,0,3,16,23,3,3,S,23,1,0,0,22,S,23
G7S2,G7020056,3,FALSE,4,FALSE,FALSE,VERB,ROOT,VBD,20,-0.6613821387,2,1,2,5,0,1,16,23,3,3,VP,21,0,0,0,20,VP,21
G7S2,G7020057,2,FALSE,4,FALSE,TRUE,SCONJ,mark,IN,114,-0.00960065797,3,1,3,4,0,0,16,23,4,4,SBAR,20,0,0,0,19,SBAR,20
G7S2,G7020058,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-0.1088454351,4,1,4,3,0,0,16,23,6,6,S,19,1,0,0,18,S,19
G7S2,G7020059,0,FALSE,5,FALSE,TRUE,AUX,aux,MD,30,-0.2276022285,5,1,5,2,0,3,16,23,6,6,VP,18,0,0,0,17,VP,18
G7S2,G7020060,0,FALSE,2,FALSE,TRUE,VERB,ccomp,VB,18,-0.1080279499,6,1,6,1,0,4,16,23,8,8,VP,4,0,0,0,3,VP,4
G7S2,G7020061,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,229,-0.09146232158,7,1,0,0,1,4,16,23,9,9,PP,3,0,0,0,2,PP,3
G7S2,G7020062,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.1424879879,8,1,1,6,0,3,16,23,10,10,NP,2,0,0,0,1,NP,2
G7S2,G7020063,7,FALSE,11,FALSE,FALSE,NOUN,pobj,NN,3,0,9,3,4,3,0,0,16,23,10,10,NP,2,1,1,1,0,VP,17
G7S2,G7020064,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-0.07003926486,10,1,5,2,0,1,16,23,7,7,VP,17,0,4,4,12,VP,17
G7S2,G7020065,0,FALSE,3,FALSE,FALSE,VERB,conj,VB,1,-0.04136871919,11,1,6,1,0,0,16,23,8,8,VP,12,0,0,0,11,VP,12
G7S2,G7020066,2,FALSE,3,FALSE,TRUE,PRON,dobj,PRP,38,-0.239554584,12,1,0,0,1,4,16,23,9,9,VP,5,1,6,1,3,VP,12
G7S2,G7020067,0,FALSE,3,FALSE,TRUE,ADP,prep,IN,57,-0.001657184912,13,1,1,6,0,4,16,23,9,9,PP,10,0,0,0,9,PP,10
G7S2,G7020068,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.3842977285,14,1,2,5,0,4,16,23,11,11,NP,3,0,0,0,2,NP,3
G7S2,G7020069,0,FALSE,5,FALSE,FALSE,ADJ,amod,JJ,2,-3.043688059,15,2,4,3,0,3,16,23,11,11,NP,3,0,1,1,1,NP,3
G7S2,G7020070,4,FALSE,8,FALSE,FALSE,NOUN,pobj,NN,3,-6.299327374,16,3,0,0,1,2,16,23,11,11,NP,3,1,2,2,0,VP,17
G7S2,G7020071,0,FALSE,2,FALSE,TRUE,PART,aux,TO,229,-0.01537706144,17,1,1,6,0,1,16,23,9,9,PP,3,0,0,0,2,VP,17
G7S2,G7020072,0,FALSE,4,FALSE,FALSE,VERB,advcl,VB,1,-1.093453169,18,1,2,5,0,2,16,23,14,14,VP,5,0,0,0,4,VP,12
G7S2,G7020073,1,FALSE,3,FALSE,TRUE,PRON,dobj,PRP,38,-0.2338022143,19,1,3,4,0,4,16,23,9,9,VP,5,1,6,1,3,VP,12
G7S2,G7020074,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,38,-0.006017425098,20,1,4,3,0,2,16,23,15,15,PP,3,0,0,0,2,VP,17
G7S2,G7020075,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.389918983,21,1,5,2,0,1,16,23,10,10,NP,2,0,0,0,1,VP,17
G7S2,G7020076,6,TRUE,9,FALSE,FALSE,NOUN,pobj,NN,3,-14.55535698,22,3,0,0,1,1,16,23,16,16,NP,2,1,14,1,0,S,23
G7S2,G7020077,0,FALSE,3,TRUE,TRUE,DET,det,DT,616,-0.0003278910008,1,1,1,6,0,3,6,12,3,3,NP,3,0,0,0,2,NP,3
G7S2,G7020078,0,FALSE,9,FALSE,FALSE,ADJ,amod,JJ,2,-2.102496147,2,3,4,3,0,1,6,12,3,3,NP,3,0,1,1,1,NP,3
G7S2,G7020079,7,FALSE,7,FALSE,FALSE,NOUN,npadvmod,NN,6,-1.08800602,3,2,6,1,0,0,6,12,3,3,NP,3,1,2,2,0,S,12
G7S2,G7020080,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-15.02444267,5,1,0,0,1,3,6,12,3,3,S,12,1,4,4,7,S,12
G7S2,G7020081,0,FALSE,4,FALSE,FALSE,VERB,ROOT,VBD,18,-16.55224609,6,1,1,6,0,4,6,12,3,3,VP,6,0,0,0,5,VP,6
G7S2,G7020082,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,229,-12.19959545,7,1,2,5,0,4,6,12,4,4,PP,5,0,0,0,4,PP,5
G7S2,G7020083,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-8.105474472,8,1,3,4,0,4,6,12,6,6,NP,3,0,0,0,2,NP,3
G7S2,G7020084,0,FALSE,13,FALSE,FALSE,NOUN,poss,NN,1,0,9,3,6,1,0,1,6,12,6,6,NP,3,0,1,1,1,NP,3
G7S2,G7020085,6,TRUE,3,FALSE,FALSE,NOUN,pobj,NN,2,0,10,1,0,0,1,0,6,12,5,5,NP,4,1,3,3,0,S,12
G7S2,G7020086,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,153,-0.2445280999,1,1,1,6,0,1,15,28,3,3,S,28,1,0,0,27,S,28
G7S2,G7020087,0,FALSE,4,FALSE,FALSE,VERB,ROOT,VBD,19,-0.03574703634,2,1,2,5,0,4,15,28,3,3,VP,26,0,0,0,25,VP,26
G7S2,G7020088,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.1012905687,3,1,3,4,0,3,15,28,4,4,NP,2,0,0,0,1,NP,2
G7S2,G7020089,2,FALSE,11,FALSE,FALSE,NOUN,dobj,NN,3,0,4,3,6,1,0,3,15,28,4,4,NP,2,1,1,1,0,VP,26
G7S2,G7020090,5,FALSE,4,FALSE,TRUE,PRON,mark,WDT,114,-0.02706894837,5,1,0,0,1,2,15,28,4,4,SBAR,14,0,0,0,13,SBAR,23
G7S2,G7020091,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-14.77081108,7,1,1,6,0,2,15,28,4,4,NP,2,0,0,0,1,VP,26
G7S2,G7020092,0,FALSE,5,FALSE,FALSE,NOUN,npadvmod,NN,8,-10.72529411,8,1,2,5,0,1,15,28,7,7,NP,2,1,5,1,0,NP,3
G7S2,G7020093,6,FALSE,6,FALSE,TRUE,ADV,advmod,RB,8,-16.04327202,9,2,4,3,0,0,15,28,6,6,NP,3,1,6,2,0,SBAR,23
G7S2,G7020094,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-12.89718723,11,1,5,2,0,2,15,28,6,6,S,21,1,8,4,16,S,21
G7S2,G7020095,0,FALSE,3,FALSE,TRUE,AUX,aux,VBD,68,-16.39124298,12,1,6,1,0,3,15,28,6,6,VP,4,0,0,0,3,VP,16
G7S2,G7020096,2,FALSE,6,FALSE,FALSE,VERB,ccomp,VBN,2,0,13,1,0,0,1,2,15,28,7,7,VP,15,0,0,0,14,SBAR,23
G7S2,G7020097,1,FALSE,4,FALSE,TRUE,SCONJ,mark,IN,114,-12.51391888,14,1,1,6,0,2,15,28,4,4,SBAR,14,0,0,0,13,SBAR,23
G7S2,G7020098,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-16.012146,15,1,2,5,0,3,15,28,10,10,NP,2,0,0,0,1,NP,2
G7S2,G7020099,2,FALSE,9,FALSE,FALSE,NOUN,nsubj,NN,3,-16.35708237,16,3,5,2,0,2,15,28,10,10,NP,2,1,1,1,0,VP,16
G7S2,G7020100,0,FALSE,3,FALSE,TRUE,AUX,aux,VBD,68,-22.24627113,17,1,6,1,0,2,15,28,6,6,VP,4,0,0,0,3,VP,16
G7S2,G7020101,0,FALSE,4,FALSE,FALSE,VERB,ccomp,VBN,9,-17.1257019,18,1,0,0,1,3,15,28,12,12,VP,5,0,0,0,4,VP,5
G7S2,G7020102,0,FALSE,3,FALSE,TRUE,ADP,prep,IN,32,-15.57274532,19,1,1,6,0,4,15,28,13,13,PP,4,0,0,0,3,PP,4
G7S2,G7020103,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-13.78396034,20,1,2,5,0,2,15,28,14,14,PP,3,0,0,0,2,VP,26
G7S2,G7020104,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-15.08217049,21,1,3,4,0,3,15,28,4,4,NP,2,0,0,0,1,VP,26
G7S2,G7020105,6,FALSE,5,FALSE,FALSE,NOUN,pobj,NN,21,-12.03308868,22,2,5,2,0,3,15,28,15,15,NP,2,1,19,1,0,VP,11
G7S2,G7020106,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-14.98373127,23,1,6,1,0,2,15,28,10,10,VP,11,0,11,6,4,VP,16
G7S2,G7020107,0,FALSE,3,FALSE,TRUE,AUX,aux,VBD,68,-17.34747314,24,1,0,0,1,1,15,28,6,6,VP,4,0,0,0,3,VP,16
G7S2,G7020108,0,FALSE,6,FALSE,FALSE,VERB,conj,VBN,6,-23.84086418,25,1,1,6,0,2,15,28,12,12,VP,3,0,0,0,2,VP,3
G7S2,G7020109,0,FALSE,3,FALSE,TRUE,PRON,poss,PRP$,88,0,26,1,2,5,0,1,15,28,13,13,NP,2,0,0,0,1,NP,2
G7S2,G7020110,6,TRUE,3,FALSE,FALSE,NOUN,dobj,NN,2,0,27,1,0,4,1,0,15,28,13,13,NP,2,1,1,1,0,S,28
G7S2,G7020111,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,153,-0.05796639994,1,1,1,6,0,4,16,20,3,3,S,20,1,0,0,19,S,20
G7S2,G7020112,0,FALSE,6,FALSE,FALSE,VERB,ROOT,VBD,12,-5.506360531,2,2,3,4,0,4,16,20,3,3,VP,18,0,0,0,17,VP,18
G7S2,G7020113,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.2737711668,3,1,4,3,0,0,16,20,5,5,NP,2,0,0,0,1,NP,2
G7S2,G7020114,2,FALSE,11,FALSE,FALSE,NOUN,nsubj,NN,3,0,4,3,0,0,1,0,16,20,5,5,NP,2,1,1,1,0,S,17
G7S2,G7020115,0,FALSE,2,FALSE,TRUE,PART,aux,TO,229,-0.0004819662136,5,1,1,6,0,1,16,20,5,5,VP,15,0,0,0,14,VP,15
G7S2,G7020116,0,FALSE,4,FALSE,TRUE,VERB,ccomp,VB,6,-0.319912225,6,1,2,5,0,4,16,20,6,6,VP,14,0,0,0,13,VP,14
G7S2,G7020117,0,FALSE,3,FALSE,TRUE,PRON,dative,PRP,38,-0.02085273527,7,1,3,4,0,4,16,20,7,7,PP,2,1,11,1,0,VP,14
G7S2,G7020118,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.3879030943,8,1,4,3,0,4,16,20,8,8,NP,3,0,0,0,2,NP,3
G7S2,G7020119,0,FALSE,5,FALSE,FALSE,ADJ,amod,JJ,2,-3.668941498,9,2,6,1,0,3,16,20,8,8,NP,3,0,1,1,1,NP,3
G7S2,G7020120,7,FALSE,8,FALSE,FALSE,NOUN,dobj,NN,3,-7.364119053,10,3,0,0,1,0,16,20,8,8,NP,3,1,2,2,0,NP,12
G7S2,G7020121,0,FALSE,4,FALSE,TRUE,PRON,nsubj,WDT,114,-0.08644235879,11,1,1,6,0,2,16,20,9,9,SBAR,9,0,0,0,8,SBAR,9
G7S2,G7020122,0,FALSE,5,FALSE,TRUE,AUX,aux,MD,30,-0.1566142142,12,1,2,5,0,2,16,20,10,10,S,8,0,0,0,7,VP,8
G7S2,G7020123,1,FALSE,4,FALSE,FALSE,VERB,relcl,VB,5,-1.560758591,13,1,3,4,0,2,16,20,11,11,VP,7,0,0,0,6,VP,7
G7S2,G7020124,1,FALSE,3,FALSE,TRUE,DET,det,DT,43,-5.080878735,14,1,4,3,0,2,16,20,12,12,NP,2,0,0,0,1,NP,2
G7S2,G7020125,2,FALSE,10,FALSE,FALSE,NOUN,dobj,NNS,1,0,15,4,0,0,1,2,16,20,12,12,NP,2,1,1,1,0,VP,7
G7S2,G7020126,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,38,-0.001007168787,16,1,1,6,0,2,16,20,12,12,PP,4,0,0,0,3,PP,4
G7S2,G7020127,0,FALSE,6,FALSE,FALSE,VERB,pcomp,VBG,3,-0.4281757772,17,2,3,4,0,2,16,20,14,14,S,3,0,0,0,2,VP,3
G7S2,G7020128,0,FALSE,4,FALSE,FALSE,ADP,prep,IN,7,-2.715657234,18,1,4,3,0,1,16,20,15,15,PP,2,0,0,0,1,VP,14
G7S2,G7020129,6,TRUE,3,FALSE,TRUE,PRON,pobj,PRP,38,-19.43780899,19,1,0,2,1,4,16,20,7,7,PP,2,1,11,1,0,S,20
G7S2,G7020130,0,FALSE,3,TRUE,TRUE,DET,det,DT,616,-0.006603917573,1,1,1,6,0,1,10,18,3,3,NP,3,0,0,0,2,NP,3
G7S2,G7020131,0,FALSE,4,FALSE,FALSE,ADJ,amod,JJ,4,-7.012042999,2,1,2,5,0,0,10,18,3,3,NP,3,0,1,1,1,NP,3
G7S2,G7020132,0,FALSE,3,FALSE,FALSE,NOUN,nsubj,NN,33,-0.7165682316,3,1,3,4,0,1,10,18,3,3,NP,3,1,2,2,0,S,18
G7S2,G7020133,5,FALSE,6,FALSE,FALSE,VERB,ROOT,VBD,2,-3.306589603,4,1,4,3,0,0,10,18,4,4,VP,14,1,0,0,13,VP,14
G7S2,G7020134,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-0.01263941638,5,1,5,2,0,0,10,18,3,3,VP,14,0,1,1,12,VP,14
G7S2,G7020135,2,FALSE,4,FALSE,FALSE,VERB,conj,VBD,20,-1.288840652,6,1,6,1,0,4,10,18,4,4,VP,12,0,0,0,11,VP,12
G7S2,G7020136,1,FALSE,4,FALSE,TRUE,SCONJ,mark,IN,114,-0.01660456136,7,1,0,0,1,0,10,18,5,5,SBAR,11,0,0,0,10,SBAR,11
G7S2,G7020137,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,132,-0.0771079883,8,1,1,6,0,0,10,18,8,8,VP,2,1,8,1,0,S,4
G7S2,G7020138,0,FALSE,3,FALSE,TRUE,AUX,ccomp,VBD,130,-0.01979688182,9,1,2,5,0,0,10,18,8,8,VP,3,0,0,0,2,VP,3
G7S2,G7020139,0,FALSE,3,FALSE,TRUE,PART,neg,RB,63,-0.1566271633,10,1,3,4,0,0,10,18,8,8,VP,3,0,1,1,1,VP,3
G7S2,G7020140,7,FALSE,4,FALSE,FALSE,ADJ,acomp,JJ,8,-3.330084324,11,2,5,2,0,1,10,18,9,9,VP,3,1,2,2,0,S,10
G7S2,G7020141,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,50,-10.96926022,13,1,6,1,0,0,10,18,6,6,S,10,0,5,5,4,S,10
G7S2,G7020142,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-13.68195343,14,1,0,0,1,0,10,18,8,8,S,4,1,0,0,3,S,4
G7S2,G7020143,0,FALSE,5,FALSE,TRUE,AUX,aux,MD,30,-15.19473457,15,1,1,6,0,4,10,18,8,8,VP,3,0,0,0,2,VP,3
G7S2,G7020144,0,FALSE,2,FALSE,TRUE,VERB,conj,VB,13,-17.58260155,16,1,2,5,0,4,10,18,9,9,VP,2,0,0,0,1,S,10
G7S2,G7020145,6,TRUE,2,FALSE,TRUE,PRON,dobj,PRP,132,0,17,1,0,4,1,0,10,18,8,8,VP,2,1,8,1,0,S,18
G7S2,G7020146,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,132,-0.3400989771,1,1,1,6,0,0,7,8,3,3,S,8,1,0,0,7,S,8
G7S2,G7020147,0,FALSE,5,FALSE,TRUE,AUX,aux,MD,30,-1.053393126,2,1,2,5,0,0,7,8,3,3,VP,6,0,0,0,5,VP,6
G7S2,G7020148,2,FALSE,4,FALSE,FALSE,VERB,ROOT,VB,2,-0.6185284257,3,1,3,4,0,0,7,8,4,4,VP,5,0,0,0,4,VP,5
G7S2,G7020149,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.0001484045497,4,1,4,3,0,0,7,8,6,6,NP,2,0,0,0,1,NP,2
G7S2,G7020150,0,FALSE,3,FALSE,FALSE,NOUN,dobj,NN,4,-0.0204224214,5,1,5,2,0,4,7,8,6,6,NP,2,1,1,1,0,NP,4
G7S2,G7020151,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-0.01749746129,6,1,6,1,0,1,7,8,6,6,PP,2,0,0,0,1,PP,2
G7S2,G7020152,6,TRUE,5,FALSE,FALSE,NOUN,pobj,NN,16,-11.03748226,7,2,0,0,1,0,7,8,7,7,PP,2,1,1,1,0,S,8
G7S2,G7020153,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,153,-0.9905644655,1,1,1,6,0,1,7,9,3,3,S,9,1,0,0,8,S,9
G7S2,G7020154,0,FALSE,5,FALSE,FALSE,VERB,ROOT,VBD,8,-0.2218577415,2,1,2,5,0,4,7,9,3,3,VP,7,0,0,0,6,VP,7
G7S2,G7020155,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.1243804693,3,1,3,4,0,0,7,9,4,4,NP,2,0,0,0,1,NP,2
G7S2,G7020156,4,FALSE,6,FALSE,FALSE,NOUN,dobj,NN,3,-6.842243195,4,2,5,2,0,1,7,9,4,4,NP,2,1,1,1,0,VP,7
G7S2,G7020157,0,FALSE,2,FALSE,TRUE,SCONJ,mark,IN,27,-0.2683418095,5,1,6,1,0,0,7,9,4,4,SBAR,4,0,0,0,3,SBAR,4
G7S2,G7020158,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-0.08350025117,6,1,0,0,1,0,7,9,6,6,S,3,1,0,0,2,S,3
G7S2,G7020159,0,FALSE,3,FALSE,TRUE,VERB,advcl,VBD,68,-0.3025450706,7,1,1,6,0,1,7,9,6,6,VP,2,0,0,0,1,VP,2
G7S2,G7020160,6,TRUE,6,FALSE,TRUE,ADJ,dobj,JJ,8,-21.36767197,8,2,0,4,1,4,7,9,7,7,VP,2,1,1,1,0,S,9
G7S2,G7020161,0,FALSE,3,TRUE,TRUE,DET,det,DT,616,-0.1978206635,1,1,1,6,0,1,10,18,3,3,NP,2,0,0,0,1,NP,2
G7S2,G7020162,0,FALSE,6,FALSE,FALSE,NOUN,nsubj,NN,3,-6.960551739,2,2,3,4,0,0,10,18,3,3,NP,2,1,1,1,0,S,18
G7S2,G7020163,5,FALSE,7,FALSE,FALSE,VERB,ROOT,VBD,3,-3.790067673,3,2,5,2,0,0,10,18,3,3,VP,15,0,0,0,14,VP,15
G7S2,G7020164,2,FALSE,4,FALSE,TRUE,SCONJ,mark,IN,114,-0.330404073,4,1,6,1,0,0,10,18,4,4,SBAR,14,0,0,0,13,SBAR,14
G7S2,G7020165,0,FALSE,4,FALSE,TRUE,ADV,advmod,RB,15,-1.269996643,5,2,0,0,1,0,10,18,7,7,SBAR,7,0,0,0,6,SBAR,7
G7S2,G7020166,0,FALSE,2,FALSE,TRUE,SCONJ,mark,IN,27,-1.410679817,6,1,1,6,0,0,10,18,6,6,SBAR,7,0,1,1,5,SBAR,7
G7S2,G7020167,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,132,-0.08385460824,7,1,2,5,0,0,10,18,8,8,S,5,1,0,0,4,S,5
G7S2,G7020168,1,FALSE,4,FALSE,FALSE,VERB,advcl,VBP,2,-2.367695808,8,1,3,4,0,0,10,18,8,8,VP,4,0,0,0,3,VP,4
G7S2,G7020169,0,FALSE,1,FALSE,TRUE,DET,quantmod,DT,222,-1.621780992,9,1,4,3,0,0,10,18,10,10,QP,2,0,0,0,1,QP,2
G7S2,G7020170,0,FALSE,7,FALSE,TRUE,NUM,nummod,CD,3,-0.8245087266,10,2,6,1,0,1,10,18,10,10,QP,2,0,1,1,0,NP,3
G7S2,G7020171,6,FALSE,6,FALSE,FALSE,NOUN,dobj,NNS,1,-1.697600961,11,1,0,0,1,0,10,18,9,9,NP,3,1,2,2,0,S,13
G7S2,G7020172,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,153,-12.47583199,13,1,1,6,0,0,10,18,6,6,S,13,1,8,8,4,S,13
G7S2,G7020173,0,FALSE,4,FALSE,TRUE,AUX,aux,MD,8,-12.31760979,14,1,2,5,0,4,10,18,6,6,VP,4,0,0,0,3,VP,4
G7S2,G7020174,0,FALSE,4,FALSE,TRUE,VERB,ccomp,VB,36,-10.29547215,15,1,3,4,0,0,10,18,7,7,VP,3,0,0,0,2,VP,3
G7S2,G7020175,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-14.85288239,16,1,4,3,0,1,10,18,8,8,NP,2,0,0,0,1,NP,2
G7S2,G7020176,6,TRUE,8,FALSE,FALSE,NOUN,dobj,NN,3,0,17,3,0,0,1,1,10,18,8,8,NP,2,1,1,1,0,S,18
G8S4,G8040001,0,FALSE,4,TRUE,TRUE,ADP,prep,IN,15,-3.623701811,1,2,2,5,0,0,10,21,5,5,NP,3,0,0,0,2,QP,3
G8S4,G8040002,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.05216768011,2,1,3,4,0,1,10,21,5,5,NP,3,0,1,1,1,QP,3
G8S4,G8040003,2,FALSE,7,FALSE,FALSE,NOUN,pobj,NN,1,-0.5503547788,3,2,5,2,0,1,10,21,5,5,NP,3,1,2,2,0,NP,8
G8S4,G8040004,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-0.0001998939988,4,1,6,1,0,0,10,21,4,4,PP,5,0,0,0,4,PP,5
G8S4,G8040005,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.01166039705,5,1,0,0,1,1,10,21,6,6,NP,2,0,0,0,1,NP,2
G8S4,G8040006,1,FALSE,4,FALSE,FALSE,NOUN,pobj,NN,7,-0.3454152048,6,1,1,6,0,4,10,21,6,6,NP,2,1,1,1,0,NP,4
G8S4,G8040007,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,40,-0.2853456736,7,1,2,5,0,2,10,21,6,6,PP,2,0,0,0,1,PP,2
G8S4,G8040008,6,FALSE,5,TRUE,FALSE,PROPN,pobj,NNP,14,-3.103579521,8,1,3,4,0,0,10,21,7,7,PP,2,1,1,1,0,S,21
G8S4,G8040009,0,FALSE,4,FALSE,FALSE,VERB,ROOT,VBZ,3,-1.593949318,9,1,4,3,0,2,10,21,3,3,VP,12,0,0,0,11,VP,12
G8S4,G8040010,0,FALSE,2,FALSE,TRUE,ADV,advmod,RB,34,-0.0189403072,10,1,5,2,0,2,10,21,6,6,ADJP,2,0,0,0,1,ADJP,2
G8S4,G8040011,0,FALSE,6,FALSE,FALSE,ADJ,amod,JJ,26,-3.258814573,11,2,0,0,1,0,10,21,6,6,ADJP,2,0,1,1,0,NP,3
G8S4,G8040012,7,FALSE,4,FALSE,FALSE,NOUN,dobj,NN,7,-3.570161581,12,1,1,6,0,1,10,21,5,5,NP,3,1,2,2,0,NP,11
G8S4,G8040013,0,FALSE,4,FALSE,TRUE,SCONJ,mark,IN,114,-0.139512077,13,1,2,5,0,0,10,21,5,5,SBAR,8,0,0,0,7,SBAR,8
G8S4,G8040014,0,FALSE,6,FALSE,TRUE,ADV,advmod,RB,2,-0.2213811278,14,2,4,3,0,0,10,21,8,8,QP,2,0,0,0,1,QP,2
G8S4,G8040015,0,FALSE,2,FALSE,TRUE,DET,det,DT,19,-0.4882099628,15,1,5,2,0,0,10,21,8,8,QP,2,0,1,1,0,NP,3
G8S4,G8040016,4,FALSE,6,FALSE,FALSE,NOUN,nsubj,NNS,6,-1.812870502,16,1,6,1,0,0,10,21,7,7,NP,3,1,2,2,0,S,7
G8S4,G8040017,0,FALSE,4,FALSE,TRUE,AUX,aux,MD,8,-2.88949275,17,1,0,0,1,1,10,21,7,7,VP,4,0,0,0,3,VP,4
G8S4,G8040018,0,FALSE,4,FALSE,FALSE,VERB,ccomp,VB,8,-0.1259289086,18,1,1,6,0,3,10,21,8,8,VP,3,0,0,0,2,S,21
